-1.4766972666159308, -0.011568496468633727
-1.4370600266362252, -0.011555506736430632
-1.4073320966514458, -0.011545764437278339
-1.3676948566717402, -0.012006899930487924
-1.3330122716894977, -0.01199553391481023
-1.2983296867072551, -0.012458293124545161
-1.2586924467275493, -0.012919428617754858
-1.22896451674277, -0.012909686318602509
-1.184372621765601, -0.012420947644461333
-1.1571220192795533, -0.012412017203571712
-1.1150074518011162, -0.01239821561310589
-1.0828021943176052, -0.011439411004865563
-1.0456422818366309, -0.012849608807163238
-1.01343702435312, -0.012839054649748216
-0.9713224568746828, -0.013299378284695074
-0.9366398718924402, -0.01423626271984274
-0.9044346144089294, -0.014225708562427719
-0.8672747019279552, -0.014213530688487352
-0.8301147894469811, -0.01467547803995961
-0.7929548769660069, -0.014663300166019244
-0.7632269469812276, -0.014653557866866895
-0.7211123795027903, -0.015588006727226489
-0.6913844495180108, -0.014630013977248835
-0.6492698820395737, -0.0065560835547675
-0.6170646245560627, 0.0015145994346630332
-0.6096326420598679, 0.01194778996853002
-0.5749500570776254, 0.03045003977530225
-0.5452221270928461, 0.04515766406224758
-0.5031075596144088, 0.04943859268142747
-0.47337962962962954, 0.052293086333055905
-0.42878773465246045, 0.05325595023260965
-0.399059804667681, 0.05279156730634932
-0.36437721968543846, 0.05185468287120171
-0.3272173072044644, 0.0547116120976181
-0.29501204972095363, 0.05709279238209658
-0.2553748097412478, 0.06042465869218838
-0.2206922247590053, 0.060436024707866076
-0.18353231227803124, 0.06092232780721912
-0.14884972729578871, 0.06709732175326172
-0.11168981481481466, 0.06710949962720208
-0.07700722983257213, 0.06854324131911776
-0.039847317351597855, 0.06618479306599484
-0.005164732369355329, 0.06287728250378377
0.03694983510908201, 0.0614687084180115
0.06420043759512972, 0.06100351363348844
0.10879233257229859, 0.062440502758454974
0.14099759005580959, 0.06197693169045726
0.17072552004058927, 0.06293492444043497
0.21036276002029464, 0.06721504120135219
0.24256801750380586, 0.06532909445711638
0.2822052574835112, 0.062023207611430764
0.31688784246575397, 0.05634507092215629
0.35900240994419086, 0.05541062206179681
0.3936849949264336, 0.057318488979125226
0.43084490740740744, 0.05685654162765286
0.46305016489091866, 0.053548219207179115
0.5026874048706245, 0.04407870443112866
0.5299380073566722, 0.03176037901128864
0.574529902333841, 0.012809983443509976
0.6092124873160834, -0.0032989082048434093
0.6438950722983261, -0.012770046697419268
0.6785776572805684, -0.013232805907154255
0.7132602422628112, -0.01179906421523852
0.7454654997463219, -0.012262635283236234
0.7826254122272962, -0.012250457409295867
0.8222626522070016, -0.013185718127918078
0.8569452371892443, -0.012700226886827704
0.8965824771689506, -0.011738986703799248
0.9287877346524609, -0.011728432546384226
0.9659476471334356, -0.01266450512326922
0.998152904616946, -0.01312807619126688
1.0402674720953837, -0.012166024149975807
1.0724727295788945, -0.013103720443386091
1.1096326420598688, -0.013091542569445669
1.144315227042111, -0.01213192610294267
1.1864297945205484, -0.012118124512476902
1.2211123795027912, -0.011158508045973792
